"mtm","part","srcLoc","period","attachRate"
2064100,000MHV2060AS,GLN,13,+00000000000000000000000000000.33
2064100,000MK4019GAX,GLN,13,+00000000000000000000000000001.33
2064100,000ST340016A,GLN,13,+00000000000000000000000000000.66
2064100,00MK4026GAXB,GLN,13,+00000000000000000000000000000.33
2064100,WDC WD400BB-,GLN,13,+00000000000000000000000000000.33
2064100,000000133693,GLN,18,+00000000000000000000000000002.00
2064100,000000267382,GLE,18,+00000000000000000000000000000.50
2064100,000000267448,GLE,18,+00000000000000000000000000001.50
2064100,0000002K6502,GLN,18,+00000000000000000000000000002.00
2064100,0000002K6572,GLE,18,+00000000000000000000000000002.00
2064100,0000004N1872,GLE,18,+00000000000000000000000000001.00
2064100,0000004N1872,GLN,18,+00000000000000000000000000001.00
2064100,0000004N1873,GLE,18,+00000000000000000000000000001.00
2064100,0000004N1873,GLN,18,+00000000000000000000000000001.00
2064100,0000004N1874,GLE,18,+00000000000000000000000000001.00
2064100,0000004N1874,GLN,18,+00000000000000000000000000001.00
2064100,0000004N1875,GLE,18,+00000000000000000000000000001.00
2064100,0000004N1875,GLN,18,+00000000000000000000000000001.00
2064100,000000526974,GLE,18,+00000000000000000000000000001.00
2064100,000000535363,GLN,18,+00000000000000000000000000001.00
2064100,0000005J5042,GLE,18,+00000000000000000000000000001.00
2064100,0000005J5042,GLN,18,+00000000000000000000000000001.00
2064100,0000005N4630,GLE,18,+00000000000000000000000000001.00
2064100,0000005N4630,GLN,18,+00000000000000000000000000001.00
2064100,0000005N4669,GLE,18,+00000000000000000000000000001.00
2064100,0000005N4669,GLN,18,+00000000000000000000000000001.00
2064100,0000005N4670,GLE,18,+00000000000000000000000000001.00
2064100,0000005N4670,GLN,18,+00000000000000000000000000001.00
2064100,0000005N4859,GLE,18,+00000000000000000000000000004.00
2064100,0000005N4859,GLN,18,+00000000000000000000000000004.00
2064100,0000005N4860,GLE,18,+00000000000000000000000000004.00
2064100,0000005N4860,GLN,18,+00000000000000000000000000004.00
2064100,0000005N6551,GLE,18,+00000000000000000000000000001.00
2064100,0000005N6551,GLN,18,+00000000000000000000000000001.00
2064100,0000005N6753,GLE,18,+00000000000000000000000000002.00
2064100,0000005N6753,GLN,18,+00000000000000000000000000002.00
2064100,0000005N6787,GLE,18,+00000000000000000000000000001.00
2064100,0000005N6787,GLN,18,+00000000000000000000000000001.00
2064100,0000005N6788,GLE,18,+00000000000000000000000000001.00
2064100,0000005N6788,GLN,18,+00000000000000000000000000001.00
2064100,0000005N6789,GLE,18,+00000000000000000000000000001.00
2064100,0000005N6789,GLN,18,+00000000000000000000000000001.00
2064100,0000005N6790,GLE,18,+00000000000000000000000000001.00
2064100,0000005N6790,GLN,18,+00000000000000000000000000001.00
2064100,0000006H9429,GLE,18,+00000000000000000000000000000.50
2064100,0000007H5349,GLE,18,+00000000000000000000000000004.00
2064100,0000007H5349,GLN,18,+00000000000000000000000000004.00
2064100,0000007H6255,GLE,18,+00000000000000000000000000001.00
2064100,0000007H6255,GLN,18,+00000000000000000000000000001.00
2064100,0000008L3160,GLE,18,+00000000000000000000000000008.00
2064100,0000008L3160,GLN,18,+00000000000000000000000000008.00
2064100,0000008L3161,GLE,18,+00000000000000000000000000006.00
2064100,0000008L3161,GLN,18,+00000000000000000000000000006.00
2064100,0000009K1595,GLN,18,+00000000000000000000000000002.00
2064100,0000009K1596,GLE,18,+00000000000000000000000000002.00
2064100,0000009K9982,GLN,18,+00000000000000000000000000004.00
2064100,0000010K0031,GLE,18,+00000000000000000000000000001.00
2064100,0000010K1195,GLN,18,+00000000000000000000000000001.00
2064100,0000010L1423,GLN,18,+00000000000000000000000000004.00
2064100,0000011J6206,GLE,18,+00000000000000000000000000002.00
2064100,0000011J6206,GLN,18,+00000000000000000000000000002.00
2064100,0000011P0127,GLE,18,+00000000000000000000000000002.00
2064100,0000011P0127,GLN,18,+00000000000000000000000000002.00
2064100,0000011P0138,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0138,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0139,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0139,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0140,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0140,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0141,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0141,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0210,GLE,18,+00000000000000000000000000002.00
2064100,0000011P0210,GLN,18,+00000000000000000000000000002.00
2064100,0000011P0271,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0271,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0362,GLE,18,+00000000000000000000000000004.00
2064100,0000011P0362,GLN,18,+00000000000000000000000000004.00
2064100,0000011P0671,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0671,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0672,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0672,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0673,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0673,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0674,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0674,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0691,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0691,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0692,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0692,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0693,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0693,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0694,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0694,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0699,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0699,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0700,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0700,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0701,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0701,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0702,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0702,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0809,GLE,18,+00000000000000000000000000002.00
2064100,0000011P0809,GLN,18,+00000000000000000000000000002.00
2064100,0000011P0988,GLN,18,+00000000000000000000000000001.00
2064100,0000011P0998,GLE,18,+00000000000000000000000000001.00
2064100,0000011P0998,GLN,18,+00000000000000000000000000001.00
2064100,0000011P1037,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1084,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1128,GLE,18,+00000000000000000000000000001.00
2064100,0000011P1129,GLE,18,+00000000000000000000000000001.00
2064100,0000011P1129,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1186,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1186,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1300,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1300,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1301,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1301,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1509,GLE,18,+00000000000000000000000000001.00
2064100,0000011P1509,GLN,18,+00000000000000000000000000001.00
2064100,0000011P1510,GLE,18,+00000000000000000000000000001.00
2064100,0000011P1510,GLN,18,+00000000000000000000000000001.00
2064100,0000011P1788,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1788,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1818,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1818,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1860,GLE,18,+00000000000000000000000000002.00
2064100,0000011P1860,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1861,GLE,18,+00000000000000000000000000000.50
2064100,0000011P1861,GLN,18,+00000000000000000000000000002.00
2064100,0000011P1891,GLE,18,+00000000000000000000000000004.00
2064100,0000011P1947,GLE,18,+00000000000000000000000000000.50
2064100,0000011P2233,GLE,18,+00000000000000000000000000003.50
2064100,0000011P2233,GLN,18,+00000000000000000000000000004.00
2064100,0000011P2347,GLE,18,+00000000000000000000000000001.00
2064100,0000011P2347,GLN,18,+00000000000000000000000000001.00
2064100,0000011P2461,GLE,18,+00000000000000000000000000001.00
2064100,0000011P2461,GLN,18,+00000000000000000000000000001.00
2064100,0000011P2468,GLN,18,+00000000000000000000000000002.00
2064100,0000011P2468,GLE,18,+00000000000000000000000000007.00
2064100,0000011P2675,GLE,18,+00000000000000000000000000000.50
2064100,0000011P2675,GLN,18,+00000000000000000000000000001.00
2064100,0000011P2947,GLE,18,+00000000000000000000000000001.00
2064100,0000011P3419,GLE,18,+00000000000000000000000000000.50
2064100,0000011P3461,GLN,18,+00000000000000000000000000001.00
2064100,0000011P3461,GLE,18,+00000000000000000000000000002.00
2064100,0000012K0716,GLE,18,+00000000000000000000000000002.00
2064100,0000012K0716,GLN,18,+00000000000000000000000000002.00
2064100,0000012K0919,GLE,18,+00000000000000000000000000001.00
2064100,0000012K0919,GLN,18,+00000000000000000000000000001.00
2064100,0000012K0920,GLE,18,+00000000000000000000000000001.00
2064100,0000012K0920,GLN,18,+00000000000000000000000000001.00
2064100,0000012R7425,GLE,18,+00000000000000000000000000003.00
2064100,0000012R7425,GLN,18,+00000000000000000000000000003.00
2064100,000001935360,GLN,18,+00000000000000000000000000001.50
2064100,0000019K1567,GLN,18,+00000000000000000000000000001.00
2064100,0000019K1568,GLE,18,+00000000000000000000000000001.00
2064100,0000019K4655,GLE,18,+00000000000000000000000000000.50
2064100,0000019K4885,GLN,18,+00000000000000000000000000002.00
2064100,0000019P0484,GLE,18,+00000000000000000000000000001.00
2064100,0000019P0484,GLN,18,+00000000000000000000000000001.00
2064100,0000020L0265,GLN,18,+00000000000000000000000000002.00
2064100,0000021L4322,GLE,18,+00000000000000000000000000001.00
2064100,0000021L4322,GLN,18,+00000000000000000000000000001.00
2064100,000002366AG8,GLE,18,+00000000000000000000000000001.00
2064100,000002366AU8,GLE,18,+00000000000000000000000000001.00
2064100,0000024P3615,GLE,18,+00000000000000000000000000002.00
2064100,000002647MG3,GLE,18,+00000000000000000000000000000.50
2064100,000002647MU3,GLE,18,+00000000000000000000000000001.50
2064100,000002647T2U,GLN,18,+00000000000000000000000000004.00
2064100,0000026P8069,GLE,18,+00000000000000000000000000002.00
2064100,000002961100,GLN,18,+00000000000000000000000000001.00
2064100,000003173990,GLE,18,+00000000000000000000000000000.50
2064100,000003173990,GLN,18,+00000000000000000000000000000.50
2064100,0000031L5057,GLE,18,+00000000000000000000000000002.00
2064100,0000031L5057,GLN,18,+00000000000000000000000000002.00
2064100,0000031L7627,GLE,18,+00000000000000000000000000004.00
2064100,0000031L7627,GLN,18,+00000000000000000000000000004.00
2064100,0000031L8298,GLN,18,+00000000000000000000000000002.00
2064100,000003270CBL,GLE,18,+00000000000000000000000000001.00
2064100,000003270CBL,GLN,18,+00000000000000000000000000001.00
2064100,0000033F8354,GLE,18,+00000000000000000000000000001.00
2064100,0000033F8354,GLN,18,+00000000000000000000000000001.00
2064100,0000033L2596,GLN,18,+00000000000000000000000000001.00
2064100,0000033L3070,GLE,18,+00000000000000000000000000000.50
2064100,0000034L4809,GLE,18,+00000000000000000000000000004.00
2064100,0000034L4809,GLN,18,+00000000000000000000000000004.00
2064100,0000037L4525,GLN,18,+00000000000000000000000000001.00
2064100,000003948134,GLE,18,+00000000000000000000000000002.50
2064100,0000041H8874,GLE,18,+00000000000000000000000000002.00
2064100,0000041H8874,GLN,18,+00000000000000000000000000002.00
2064100,0000044P1001,GLE,18,+00000000000000000000000000002.00
2064100,0000044P1217,GLN,18,+00000000000000000000000000002.00
2064100,0000044P1217,GLE,18,+00000000000000000000000000002.50
2064100,0000044P1238,GLE,18,+00000000000000000000000000001.00
2064100,0000044P1238,GLN,18,+00000000000000000000000000001.00
2064100,0000044P1239,GLE,18,+00000000000000000000000000001.00
2064100,0000044P1239,GLN,18,+00000000000000000000000000001.00
2064100,0000044P2941,GLE,18,+00000000000000000000000000001.50
2064100,0000044P4382,GLE,18,+00000000000000000000000000001.00
2064100,0000049P1601,GLE,18,+00000000000000000000000000007.00
2064100,0000049P4364,GLE,18,+00000000000000000000000000001.00
2064100,0000049P4764,GLE,18,+00000000000000000000000000001.00
2064100,0000053F6068,GLE,18,+00000000000000000000000000001.00
2064100,0000053F6068,GLN,18,+00000000000000000000000000001.00
2064100,0000060H1247,GLE,18,+00000000000000000000000000002.00
2064100,0000060H1247,GLN,18,+00000000000000000000000000002.00
2064100,0000060H1264,GLE,18,+00000000000000000000000000001.00
2064100,0000060H1264,GLN,18,+00000000000000000000000000001.00
2064100,0000060H1268,GLE,18,+00000000000000000000000000000.50
2064100,0000060H1281,GLN,18,+00000000000000000000000000000.50
2064100,0000060H1300,GLN,18,+00000000000000000000000000000.50
2064100,0000060H1300,GLE,18,+00000000000000000000000000001.00
2064100,0000060H1332,GLE,18,+00000000000000000000000000002.00
2064100,0000060H1332,GLN,18,+00000000000000000000000000002.00
2064100,000006339098,GLE,18,+00000000000000000000000000001.00
2064100,000006339098,GLN,18,+00000000000000000000000000001.00
2064100,000006578D5U,GLN,18,+00000000000000000000000000001.00
2064100,0000075H9549,GLE,18,+00000000000000000000000000001.00
2064100,0000075H9550,GLN,18,+00000000000000000000000000001.00
2064100,000008305NQG,GLE,18,+00000000000000000000000000000.50
2064100,000008305NQU,GLE,18,+00000000000000000000000000000.50
2064100,00000DEFAULT,GLE,18,+00000000000000000000000000011.00
2064100,00000DEFAULT,GLN,18,+00000000000000000000000000011.00
2064100,00000ETHRCBL,GLE,18,+00000000000000000000000000001.00
2064100,00000ETHRCBL,GLN,18,+00000000000000000000000000001.00
2064100,00000FLPYDSK,GLE,18,+00000000000000000000000000003.00
2064100,00000FLPYDSK,GLN,18,+00000000000000000000000000003.00
2064100,00000KEYBORD,GLE,18,+00000000000000000000000000001.00
2064100,00000KEYBORD,GLN,18,+00000000000000000000000000001.00
2064100,00000LICCODE,GLE,18,+00000000000000000000000000001.00
2064100,00000LICCODE,GLN,18,+00000000000000000000000000001.00
2064100,00000RSTDISK,GLE,18,+00000000000000000000000000003.00
2064100,00000RSTDISK,GLN,18,+00000000000000000000000000003.00
2064100,000016ET22WW,GLN,18,+00000000000000000000000000000.50
2064100,000016ET26WW,GLN,18,+00000000000000000000000000000.50
2064100,000016ET27WW,GLN,18,+00000000000000000000000000001.00
2064100,00001AET56WW,GLE,18,+00000000000000000000000000000.50
2064100,00001AET61WW,GLE,18,+00000000000000000000000000000.50
2064100,00001IET65WW,GLE,18,+00000000000000000000000000001.00
2064100,00023003DL6W,GLN,18,+00000000000000000000000000000.50
2064100,00023003DT6A,GLN,18,+00000000000000000000000000000.50
2064100,00024KT25AUS,GLE,18,+00000000000000000000000000000.50
2064100,00024KT36AUS,GLE,18,+00000000000000000000000000000.50
2064100,0005500PV1ZP,GLE,18,+00000000000000000000000000000.50
2064100,00078008BT64,GLN,18,+00000000000000000000000000000.50
2064100,00078008CA15,GLN,18,+00000000000000000000000000000.50
2064100,00078008CN11,GLN,18,+00000000000000000000000000000.50
2064100,00078008CN32,GLN,18,+00000000000000000000000000000.50
2064100,00099005W75T,GLE,18,+00000000000000000000000000000.50
2064100,00099005W75Z,GLE,18,+00000000000000000000000000000.50
2064100,0009900P6HTW,GLE,18,+00000000000000000000000000000.50
2064100,000KK00AFL7A,GLE,18,+00000000000000000000000000000.50
2064100,000KL00CAA5Y,GLE,18,+00000000000000000000000000000.50
2064100,000Maxtor 6E,GLE,18,+00000000000000000000000000000.50
2064100,000MK4019GAX,GLN,18,+00000000000000000000000000000.50
2064100,000MK4019GAX,GLE,18,+00000000000000000000000000002.00
2064100,000PIKT36AUS,GLN,18,+00000000000000000000000000001.00
2064100,IBM-DJSA-220,GLN,18,+00000000000000000000000000001.50
2064100,IC35L030AVER,GLN,18,+00000000000000000000000000001.00
2064100,IC35L060AVV2,GLE,18,+00000000000000000000000000000.50
2064100,000000267382,GLN,26,+00000000000000000000000000002.00
2064100,0000002K6572,GLN,26,+00000000000000000000000000002.00
2064100,0000004N1872,GLN,26,+00000000000000000000000000001.00
2064100,0000004N1873,GLN,26,+00000000000000000000000000001.00
2064100,0000004N1874,GLN,26,+00000000000000000000000000001.00
2064100,0000004N1875,GLN,26,+00000000000000000000000000001.00
2064100,0000005N4630,GLN,26,+00000000000000000000000000001.00
2064100,0000005N4669,GLN,26,+00000000000000000000000000001.00
2064100,0000005N4670,GLN,26,+00000000000000000000000000001.00
2064100,0000005N4859,GLN,26,+00000000000000000000000000004.00
2064100,0000005N4860,GLN,26,+00000000000000000000000000004.00
2064100,0000005N6551,GLN,26,+00000000000000000000000000001.00
2064100,0000005N6753,GLN,26,+00000000000000000000000000002.00
2064100,0000005N6787,GLN,26,+00000000000000000000000000001.00
2064100,0000005N6788,GLN,26,+00000000000000000000000000001.00
2064100,0000005N6789,GLN,26,+00000000000000000000000000001.00
2064100,0000005N6790,GLN,26,+00000000000000000000000000001.00
2064100,0000007H5349,GLN,26,+00000000000000000000000000004.00
2064100,0000008L3160,GLN,26,+00000000000000000000000000008.00
2064100,0000008L3161,GLN,26,+00000000000000000000000000006.00
2064100,0000009K1595,GLN,26,+00000000000000000000000000002.00
2064100,0000011J6206,GLN,26,+00000000000000000000000000002.00
2064100,0000011P0127,GLN,26,+00000000000000000000000000002.00
